Id,Label,timeset,tweets,retweets,rrt,modularity_class,indegree,outdegree,degree
666,Brice_Desaulle,,3,0,0,7,2,0,2
667,th_gre,,5,0,0,4,5,0,5
668,SaintManuelito,,1,0,0,6,1,0,1
669,ChristineDarcq,,2,0,0,0,2,0,2
672,lys_mana,,4,1,0.25,4,3,1,4
673,Bennouze,,6,0,0,1,6,0,6
674,Delphine_EEL,,3,0,0,0,1,0,1
675,GONDRA17,,1,0,0,0,1,0,1
677,mr_tux,,1,0,0,6,1,0,1
681,PhilibertOrain,,1,0,0,6,1,0,1
682,julievalles,,1,0,0,0,1,0,1
683,AnnickEcuyer,,2,0,0,0,2,0,2
684,mfb_mfe,,5,0,0,6,5,0,5
686,mali_ler,,1,0,0,6,1,0,1
687,AKarenJo,,7,0,0,4,7,0,7
688,jeudikale,,1,0,0,0,1,0,1
689,maribel2casa,,4,0,0,3,3,0,3
690,LugnierMichele,,10,0,0,7,10,0,10
692,enbypouffe,,1,0,0,0,1,0,1
693,Singlefab,,1,0,0,0,1,0,1
694,Arno1045,,1,0,0,6,1,0,1
696,PAGESRobert1,,1,0,0,4,1,0,1
697,lezardapplik,,4,0,0,0,4,0,4
698,NavarreJocelyne,,3,0,0,4,3,0,3
699,C24aye,,4,0,0,6,4,0,4
700,Kirikou45134526,,2,0,0,9,2,0,2
701,Sabasse57,,1,0,0,6,1,0,1
702,Vbloodymary,,1,0,0,6,1,0,1
703,suzie_frenchy,,2,0,0,9,2,0,2
704,polykaup,,1,0,0,0,1,0,1
705,Jean_Naey,,2,0,0,5,2,0,2
706,khaIys,,1,0,0,0,1,0,1
708,georges_weiss,,1,0,0,4,1,0,1
709,LeFinancier13,,5,0,0,4,2,0,2
711,sisi42fr,,4,0,0,7,3,0,3
712,LostPackages,,10,0,0,0,10,0,10
714,_candiicee_,,2,0,0,0,2,0,2
715,JOUHAUDMARIANN1,,1,0,0,6,1,0,1
716,NKodej,,2,0,0,0,2,0,2
718,sophiedrx,,4,0,0,0,2,0,2
719,tapion71,,4,0,0,7,4,0,4
720,mariejose58,,1,0,0,7,1,0,1
721,ezio_pearce,,6,0,0,7,3,0,3
724,lu_ckh,,1,0,0,0,1,0,1
725,mad_otter,,1,0,0,0,1,0,1
726,Charles11751036,,2,0,0,10,2,0,2
727,ParisianMum,,4,0,0,4,4,0,4
728,Populiste63,,7,0,0,10,6,0,6
729,nico_1601,,1,0,0,6,1,0,1
730,80_dots,,1,0,0,6,1,0,1
731,Unacoli,,5,0,0,0,5,0,5
732,Azulbleue,,4,3,0.75,6,3,3,6
733,ulrebulul_,,3,0,0,0,3,0,3
734,clare_furious,,13,0,0,0,12,0,12
735,matthewlittlemp,,12,1,0.083333,0,8,1,9
736,pwnine_,,3,0,0,0,2,0,2
737,Aganax30,,1,0,0,6,1,0,1
739,Gaorl,,2,0,0,0,2,0,2
740,cheapseladon,,3,0,0,0,3,0,3
741,floflo6858,,2,0,0,7,2,0,2
742,FFourcroy,,2,0,0,10,2,0,2
744,CerNathalie,,3,0,0,10,2,0,2
745,DimScariot,,2,0,0,6,2,0,2
746,sabihnou,,1,0,0,6,1,0,1
747,GauloisCaporal,,2,0,0,7,2,0,2
748,renaut_elsa,,2,0,0,1,2,0,2
750,carcajoute,,1,0,0,6,1,0,1
751,Cytwee,,3,0,0,7,2,0,2
752,RaffermiMc,,16,0,0,7,13,0,13
753,STAUBAL,,2,0,0,6,2,0,2
754,sefi0912,,2,0,0,6,1,0,1
755,doctanguy87,,1,0,0,3,1,0,1
756,crayonmine,,4,0,0,7,1,0,1
760,Aizen_75,,2,0,0,0,2,0,2
766,steph12190,,3,0,0,6,1,0,1
767,JirsikovaM,,1,0,0,0,1,0,1
768,karlaschrey,,1,0,0,0,1,0,1
769,gt63sssssssss,,1,0,0,5,1,0,1
770,Azenberg7,,2,0,0,7,2,0,2
771,lavoieductoyen,,7,0,0,4,2,0,2
772,AlainDucasse9,,1,0,0,6,1,0,1
773,PlacentLaurent,,1,0,0,6,1,0,1
774,Pauline_Arrighi,,1,0,0,6,1,0,1
775,BangBangNeo,,2,0,0,0,2,0,2
776,ToulousainP,,7,0,0,7,6,0,6
777,VallooValloo,,4,1,0.25,7,3,1,4
778,Ereb21734969,,7,0,0,10,7,0,7
779,IFauvette,,7,0,0,7,6,0,6
781,Charlot68169015,,1,0,0,6,1,0,1
783,papedelenclave,,1,0,0,6,1,0,1
784,kristalrichy,,1,0,0,6,1,0,1
785,Niebelungen_,,4,0,0,0,4,0,4
786,mistercool87,,3,0,0,0,3,0,3
787,TheFrenchBased,,1,0,0,5,1,0,1
788,MaliaRibichinim,,2,0,0,9,2,0,2
789,Faber_J_,,1,0,0,6,1,0,1
790,Dorimene2,,51,0,0,5,43,0,43
791,2jf,,2,0,0,7,2,0,2
792,patrirobp,,1,0,0,6,1,0,1
793,fort_a_propos,,2,0,0,4,1,0,1
794,renauddmRN92,,2,0,0,5,2,0,2
795,VirginieBoudon2,,2,0,0,7,2,0,2
797,ThomPico,,1,0,0,0,1,0,1
798,boufik,,1,0,0,0,1,0,1
799,oeil_critique,,1,0,0,6,1,0,1
800,Marie32_fabre,,5,3,0.6,7,4,3,7
801,mylordphoenix,,2,0,0,0,2,0,2
802,americanflagusa,,6,4,0.666667,7,3,4,7
803,AngeVedasun,,1,0,0,6,1,0,1
804,mp_picard,,1,0,0,1,1,0,1
805,Flingueur3,,1,0,0,6,1,0,1
806,06babetteBot950,,14,0,0,7,14,0,14
807,pdwn,,2,0,0,0,2,0,2
808,Endymio82773232,,2,0,0,4,1,0,1
809,LeaMrtte,,1,0,0,0,1,0,1
810,SoneAlyah,,1,0,0,0,1,0,1
811,BenoitMorency,,1,0,0,6,1,0,1
812,James44679846,,1,0,0,6,1,0,1
813,delphin67358787,,14,1,0.071429,5,9,1,10
814,lioneldcro,,1,0,0,7,1,0,1
815,Kabouni1,,6,0,0,4,3,0,3
816,Eurowl_,,1,0,0,0,1,0,1
817,LEFranssais,,4,0,0,3,3,0,3
818,GWGoldnadel,,2,0,0,7,2,0,2
819,cmotegliaisen,,5,0,0,4,4,0,4
820,Patoche699,,7,0,0,10,6,0,6
821,Serighollo,,5,0,0,0,5,0,5
822,PlaisantKather1,,1,0,0,6,1,0,1
823,oliviertdb,,2,0,0,7,2,0,2
824,_toutcramer_,,5,0,0,6,5,0,5
826,CalamityRose,,1,0,0,6,1,0,1
827,gthglm,,1,0,0,0,1,0,1
828,BrunoLantrin,,1,0,0,6,1,0,1
829,_lexity9_,,1,0,0,0,1,0,1
830,Blackat24,,1,0,0,6,1,0,1
831,chloevollmerlo,,1,0,0,0,1,0,1
832,DominiqueJEANT4,,1,0,0,5,1,0,1
833,PatrickAUZOU,,5,0,0,7,4,0,4
834,ClaessensLieve,,1,0,0,6,1,0,1
835,zetwitty,,1,0,0,1,1,0,1
837,Gaellequoa,,3,2,0.666667,1,2,2,4
838,SaphyrGallyfrey,,5,0,0,0,5,0,5
839,MarylineCourto1,,1,0,0,6,1,0,1
840,LaurencePino,,3,1,0.333333,9,2,1,3
841,Tradaxx,,3,0,0,4,3,0,3
842,Peter_Pan95,,2,0,0,10,2,0,2
843,LanguedocRous13,,1,0,0,6,1,0,1
844,TrebalSacum,,2,0,0,4,2,0,2
845,Tropflexalex,,1,0,0,0,1,0,1
846,LeeLoo2022,,1,0,0,6,1,0,1
847,mrehm10,,6,0,0,7,5,0,5
848,oestrojade,,3,0,0,0,3,0,3
849,colette_fnt,,1,0,0,6,1,0,1
850,LibertadMarta,,1,0,0,6,1,0,1
851,Scrogneugneu6,,1,0,0,6,1,0,1
852,titiller,,1,0,0,6,1,0,1
853,S_amael,,2,0,0,0,2,0,2
854,lsas78,,5,0,0,7,5,0,5
855,PokerFaceBis,,1,0,0,7,1,0,1
856,BernRAH,,7,0,0,7,6,0,6
857,Jpm11255438,,3,0,0,7,3,0,3
858,pi_free_,,3,0,0,4,2,0,2
859,MaximusBerland,,2,0,0,4,2,0,2
861,earlchamignon,,9,0,0,4,8,0,8
862,anon67777,,1,0,0,6,1,0,1
863,coucou564,,7,4,0.571429,4,4,4,8
864,Chloecstasy,,1,0,0,0,1,0,1
865,jssakicool,,1,0,0,0,1,0,1
866,FillatreIle,,7,0,0,3,4,0,4
867,JeanneTherrien1,,1,0,0,6,1,0,1
868,Nordremo,,4,0,0,0,4,0,4
869,evrardc9,,1,0,0,7,1,0,1
870,Chris21715657,,2,0,0,7,2,0,2
872,DaisyLetourneur,,5,52,10.4,0,2,52,54
873,Buissonandre1,,1,0,0,6,1,0,1
874,YvesPlagnat,,5,0,0,7,3,0,3
875,aalex_be,,4,0,0,4,3,0,3
876,mon_sieur_k,,5,0,0,7,5,0,5
877,As56243074,,9,0,0,7,8,0,8
878,philotopos,,9,3,0.333333,5,4,2,6
879,dame2coeur_,,1,0,0,0,1,0,1
880,Ced_Lex,,2,0,0,4,2,0,2
881,HUNDREDSH0T,,1,0,0,6,1,0,1
882,fearlessappho,,3,0,0,0,2,0,2
883,angelicastmx,,4,0,0,7,3,0,3
885,ChristopheHulm2,,1,0,0,6,1,0,1
886,Paltimuche,,1,0,0,0,1,0,1
887,Sensei_1992,,2,0,0,5,2,0,2
888,alexandret75017,,3,0,0,4,3,0,3
890,6d241,,2,0,0,9,2,0,2
891,DiasWilfried,,1,0,0,6,1,0,1
892,FranoiseP4,,1,0,0,6,1,0,1
893,Bulle2bain,,1,0,0,0,1,0,1
895,hewson2015,,16,2,0.125,7,9,2,11
896,CakeMarvelous,,4,0,0,0,4,0,4
897,david_beltram,,8,0,0,5,3,0,3
899,FondOf_Animals,,2,0,0,10,2,0,2
900,IsabelleMirocha,,1,0,0,4,1,0,1
901,neuromonaco,,1,0,0,4,1,0,1
902,deslnformateur,,1,0,0,0,1,0,1
903,marieydm,,1,0,0,0,1,0,1
904,Bty_theFrog,,2,0,0,6,2,0,2
905,ChrisduCannet,,4,0,0,7,4,0,4
906,Silvaeternam,,6,0,0,0,6,0,6
908,Mauldemiller,,1,0,0,6,1,0,1
909,CorbeauO,,3,0,0,6,3,0,3
911,Gabprujen,,1,0,0,6,1,0,1
913,CarlitoKarbon,,1,1,1,3,0,1,1
914,Chehemini,,1,0,0,6,1,0,1
915,KrumbacherE,,2,0,0,4,1,0,1
916,timonche13,,1,0,0,0,1,0,1
917,Alrun_Rua,,1,0,0,0,1,0,1
918,AELTERMANbecas1,,3,0,0,7,2,0,2
919,grumpykeke,,6,0,0,4,3,0,3
920,johnlalose,,6,0,0,7,6,0,6
921,26Carblu,,1,0,0,6,1,0,1
922,peyot39320,,4,0,0,0,4,0,4
923,Nn35829470,,1,0,0,0,1,0,1
925,LPythalugue,,13,0,0,7,11,0,11
926,huf21,,1,0,0,6,1,0,1
927,Eimb21,,9,0,0,4,7,0,7
928,Floribus52,,1,0,0,6,1,0,1
931,LaSagesse78190,,10,0,0,7,10,0,10
933,rymkiller,,1,0,0,6,1,0,1
934,alipeiro,,1,0,0,6,1,0,1
935,TheCoolOnlyDude,,1,0,0,7,1,0,1
937,steven26_10,,1,0,0,0,1,0,1
938,Tyan_Jin,,1,0,0,0,1,0,1
939,Gabriel13915839,,1,0,0,6,1,0,1
940,sindrael,,21,0,0,0,15,0,15
941,UnionDeFrance,,6,0,0,10,6,0,6
942,JeromeBoirard,,3,0,0,6,3,0,3
943,ChrlDenis,,2,0,0,7,2,0,2
945,treuscoat,,5,0,0,7,5,0,5
946,7jgrosjean7,,2,0,0,9,2,0,2
947,ThierryRouby,,13,0,0,5,9,0,9
948,LeDanator,,3,0,0,4,2,0,2
949,ez_uni,,1,0,0,0,1,0,1
952,FranckCatany,,2,19,9.5,7,1,19,20
953,ChagnonClaude3,,7,0,0,7,7,0,7
954,ClaudineCordani,,9,0,0,0,9,0,9
955,Foulk32,,1,0,0,2,1,0,1
956,SylvieLeger3,,1,0,0,7,1,0,1
957,MagicIsReal29,,10,0,0,0,9,0,9
959,Nanodu11,,3,0,0,1,3,0,3
960,TwitHPierre,,1,0,0,0,1,0,1
961,128bpm_XBT,,1,0,0,6,1,0,1
963,lecid63611780,,1,0,0,6,1,0,1
964,ChafeFlamme,,1,0,0,0,1,0,1
965,ajhallll,,1,0,0,7,1,0,1
966,Val_Do,,10,0,0,0,8,0,8
967,JamesGlhr,,1,0,0,6,1,0,1
968,Marie19636,,4,0,0,6,4,0,4
969,aurel128,,1,0,0,6,1,0,1
970,GREENOFFICIEL,,1,0,0,7,1,0,1
971,AgnsEtienne1,,4,0,0,6,4,0,4
972,grimont_emma,,1,0,0,2,1,0,1
973,SRafisco,,1,0,0,0,1,0,1
974,RadioJFrance,,4,41,10.25,7,0,39,39
976,GenderTrouble69,,15,0,0,0,11,0,11
977,notwisenough,,2,0,0,2,1,0,1
978,On_Nathan_mdr,,3,0,0,4,2,0,2
979,Bart_Simpson_Jo,,1,0,0,6,1,0,1
980,Namasofa,,1,0,0,6,1,0,1
981,lorrainette,,2,0,0,6,2,0,2
982,documentariesio,,1,0,0,6,1,0,1
983,OuthierC,,2,0,0,9,2,0,2
984,MSefiouna,,1,0,0,6,1,0,1
985,DeblueH,,3,0,0,9,3,0,3
986,AstreSauvage,,2,0,0,0,2,0,2
987,PatounesVeneres,,2,6,3,0,1,6,7
988,Sud_PICCEL,,1,0,0,0,1,0,1
989,adrielxyz,,1,0,0,0,1,0,1
990,IAllumette,,1,0,0,6,1,0,1
991,laurent1949,,3,0,0,9,3,0,3
992,nuvvah,,1,0,0,0,1,0,1
993,Ostoher,,1,0,0,0,1,0,1
995,FreeHuman28,,1,0,0,6,1,0,1
996,ALecouffe,,2,0,0,4,2,0,2
997,laizet2,,1,0,0,6,1,0,1
998,jplasfargues,,2,0,0,7,2,0,2
999,BJulie54257687,,6,0,0,5,6,0,6
1001,gorgeonbrisset,,1,0,0,6,1,0,1
1003,MARIELafleur20,,12,3,0.25,5,0,3,3
1004,palerme_,,1,0,0,0,1,0,1
1005,Louisette70,,3,0,0,6,1,0,1
1006,NPOMMERET,,12,0,0,7,10,0,10
1007,BarbaraMasson17,,5,0,0,6,5,0,5
1008,moniqueblondeau,,4,0,0,5,4,0,4
1009,mgxMMT,,2,2,1,4,1,2,3
1010,cyrilv196,,3,0,0,4,3,0,3
1011,aveilleur,,2,0,0,7,2,0,2
1012,KovacsSt,,1,0,0,6,1,0,1
1013,Desdemona0401,,2,0,0,4,2,0,2
1014,jmolichel,,1,0,0,6,1,0,1
1015,MinuteSimone,,13,5,0.384615,0,6,5,11
1016,DelphineMesas,,1,0,0,6,1,0,1
1017,Axelle_Zayh,,2,0,0,0,1,0,1
1018,Oskardamus,,1,0,0,0,1,0,1
1019,UnionPop69,,1,7,7,2,0,7,7
1020,XavierPessus,,1,0,0,0,1,0,1
1022,DuchesseLelia,,3,0,0,0,2,0,2
1023,Richard68787446,,13,0,0,7,10,0,10
1024,Longinus119,,9,0,0,7,8,0,8
1025,sami98702325,,1,0,0,7,1,0,1
1026,bonuscr,,10,7,0.7,4,9,7,16
1027,FlorenceChaumet,,5,0,0,7,5,0,5
1028,florthense,,18,0,0,4,14,0,14
1029,PaladinLogan,,10,0,0,1,10,0,10
1030,AthosYorkshire,,1,0,0,6,1,0,1
1031,Amaya_etoile,,5,0,0,0,4,0,4
1032,fasangar,,2,0,0,4,2,0,2
1033,ChicoutimiCama,,1,0,0,6,1,0,1
1035,TaliaaGB,,5,0,0,0,2,0,2
1037,langemarie,,3,0,0,0,1,0,1
1038,Ophelielabelge,,2,0,0,6,2,0,2
1039,CBouvard3,,1,0,0,1,1,0,1
1040,VuilleNadia,,1,0,0,6,1,0,1
1041,Shadok92,,1,0,0,6,1,0,1
1042,guillaumecline6,,3,0,0,3,3,0,3
1043,RomalixDrav,,1,0,0,6,1,0,1
1044,ClaudeDanton,,1,0,0,7,1,0,1
1045,pivotaxeZ,,3,0,0,0,2,0,2
1046,marcobreizh,,1,0,0,6,1,0,1
1049,N4pp3ouL3on,,1,0,0,6,1,0,1
1050,MichelREYNIER,,3,0,0,9,3,0,3
1051,Jerome_Goy,,2,0,0,4,1,0,1
1053,cacapitalisme,,26,16,0.615385,0,12,15,27
1054,petiguyot,,2,0,0,6,2,0,2
1055,aufildeloo,,2,0,0,6,1,0,1
1056,MarieMlou3339,,3,0,0,4,2,0,2
1057,Gomette68,,13,0,0,0,13,0,13
1058,Just_Leo__,,1,0,0,5,1,0,1
1059,Michel95508276,,1,0,0,6,1,0,1
1060,Benza777,,1,0,0,6,1,0,1
1061,oclavie74,,2,0,0,10,2,0,2
1062,JPSIMON06,,3,0,0,4,3,0,3
1063,FouratiJerbi,,15,0,0,4,12,0,12
1064,mr_floleninja,,4,0,0,6,4,0,4
1066,GFarde,,1,0,0,6,1,0,1
1067,SandrineNemo,,2,0,0,4,2,0,2
1070,VassasPatrick,,2,1,0.5,5,0,1,1
1071,lydialecullier,,1,0,0,6,1,0,1
1072,GeneralRedboris,,1,0,0,6,1,0,1
1073,JMicheSarzier,,2,0,0,4,2,0,2
1074,louvivi24,,1,0,0,6,1,0,1
1075,Milenaotropique,,5,0,0,0,5,0,5
1076,Badam_Luumsss,,1,0,0,0,1,0,1
1077,ImmoBon,,2,0,0,9,1,0,1
1078,jcnh83,,2,0,0,7,2,0,2
1079,HousesOfLiberty,,1,0,0,6,1,0,1
1080,Derg_Bouddha,,3,0,0,0,3,0,3
1081,emmanue51021807,,1,0,0,6,1,0,1
1082,lilo09510662,,1,0,0,6,1,0,1
1083,GhisDoume,,1,0,0,6,1,0,1
1084,Louis75012,,3,0,0,5,3,0,3
1086,msdoria1307,,2,0,0,7,2,0,2
1087,ptunia18,,64,0,0,4,53,0,53
1088,BarbarinoDom,,4,0,0,10,4,0,4
1089,AutineMaggy,,2,0,0,5,1,0,1
1090,richard_sexuel,,1,0,0,0,1,0,1
1091,JeanCharlesCas1,,3,0,0,9,3,0,3
1092,MylouBackUp,,6,0,0,0,6,0,6
1093,DuplanJhonny,,1,0,0,6,1,0,1
1094,Dartagnans_,,3,0,0,4,2,0,2
1095,Siphonay,,2,0,0,3,2,0,2
1097,emzede,,1,0,0,6,1,0,1
1098,LefortAntoine3,,1,0,0,6,1,0,1
1099,jeremiejanot,,4,3,0.75,6,3,3,6
1100,AnthonyJouve1,,1,0,0,6,1,0,1
1101,Justinejustemoi,,19,0,0,3,14,0,14
1102,AJMougin,,4,3,0.75,4,3,3,6
1103,IsabelleGOUNIN,,1,0,0,6,1,0,1
1104,FranoisLeFranc3,,4,0,0,7,4,0,4
1105,xytz_432,,1,0,0,0,1,0,1
1106,daviddosensei,,1,0,0,0,1,0,1
1107,gothblood467,,1,0,0,0,1,0,1
1108,TroianoYvan,,1,0,0,6,1,0,1
1109,michael_a15,,3,0,0,7,1,0,1
1110,amelie_bobby,,3,0,0,0,1,0,1
1111,catoushkasmole,,1,0,0,6,1,0,1
1112,bern_blotz,,1,0,0,6,1,0,1
1115,Hugo_trca,,4,0,0,0,4,0,4
1119,janyabadi,,4,0,0,4,2,0,2
1120,vizeronne,,1,0,0,6,1,0,1
1121,Orizan25,,1,0,0,7,1,0,1
1122,Kellysh_pv,,4,0,0,0,4,0,4
1125,AnnaCastellana3,,1,0,0,6,1,0,1
1126,CricriD71346341,,3,0,0,6,3,0,3
1128,AnnaChrolowska,,5,0,0,10,4,0,4
1129,lea_gmr,,1,0,0,1,1,0,1
1130,malou18100,,1,0,0,6,1,0,1
1131,ObserverSophie,,1,0,0,9,1,0,1
1132,Ratondufutur,,1,0,0,6,1,0,1
1133,pxm2m,,30,3,0.1,4,23,2,25
1134,Wallace82152871,,1,0,0,6,1,0,1
1135,mx_glitter,,1,0,0,0,1,0,1
1136,cathdegarate,,1,0,0,6,1,0,1
1137,laplagnolle_de,,5,0,0,9,3,0,3
1138,jpfatton,,1,0,0,6,1,0,1
1139,GoyaRic,,1,0,0,6,1,0,1
1141,LecollierCecile,,1,0,0,6,1,0,1
1143,meredeschats,,1,0,0,0,1,0,1
1144,Paulette__005,,1,0,0,0,1,0,1
1145,nnnpni,,5,0,0,0,4,0,4
1146,Devon_Woka,,1,0,0,0,1,0,1
1147,mamenissa,,1,0,0,6,1,0,1
1148,ClaudetteMaric,,1,0,0,6,1,0,1
1149,navanijo,,4,0,0,4,4,0,4
1150,catochparis,,1,0,0,6,1,0,1
1151,CWeillRaynal,,3,111,37,7,2,111,113
1152,PrintempsFrance,,1,0,0,10,1,0,1
1153,bricolix,,5,0,0,6,5,0,5
1154,Poponguine2Ala,,1,0,0,6,1,0,1
1155,helene_kiwi,,1,0,0,0,1,0,1
1157,TerryandtheBirb,,2,0,0,0,2,0,2
1158,BernardSylvian1,,1,0,0,6,1,0,1
1159,GouverneurVinc2,,2,0,0,7,2,0,2
1161,fanou6011,,1,0,0,6,1,0,1
1162,GermainCunha,,1,0,0,5,1,0,1
1164,domann1,,1,0,0,0,1,0,1
1165,SimonMi46206904,,8,0,0,7,8,0,8
1166,Ecoff123,,5,0,0,1,4,0,4
1167,NicGroum,,1,0,0,6,1,0,1
1168,VictorLepere,,1,0,0,0,1,0,1
1169,papa_prof,,12,53,4.416667,0,7,53,60
1170,SamSol17427503,,1,0,0,7,1,0,1
1171,c_digiorgio,,1,0,0,6,1,0,1
1172,Francois_Fanch,,4,0,0,0,3,0,3
1173,Laurier_the_Fox,,29,1097,37.827586,0,24,1078,1102
1174,sylviemaxence,,1,0,0,6,1,0,1
1175,MagaliQuelennec,,7,0,0,0,7,0,7
1176,emms9600,,1,0,0,0,1,0,1
1179,Erosmoze,,1,0,0,0,1,0,1
1180,Guy2Michel,,2,0,0,4,2,0,2
1181,JeSuis_Pamelaaa,,1,0,0,0,1,0,1
1182,csdeuxpointzero,,1,0,0,5,1,0,1
1183,AugustaCrochet,,11,0,0,4,10,0,10
1184,Bernard81664413,,1,0,0,4,1,0,1
1185,CelineRosaAnna,,3,0,0,4,2,0,2
1186,YannkeeJenkins,,1,0,0,6,1,0,1
1187,n1ning,,2,0,0,0,2,0,2
1188,ReveChevalier,,1,0,0,6,1,0,1
1189,ExtremementF,,1,0,0,6,1,0,1
1190,wantedcoyote,,1,0,0,6,1,0,1
1191,isis2969,,1,0,0,7,1,0,1
1192,samirhmi,,1,0,0,6,1,0,1
1193,JustePascal11,,4,0,0,4,4,0,4
1194,ETIENNEY,,2,0,0,7,1,0,1
1195,Julien_Maillard,,1,0,0,6,1,0,1
1196,UCL_Mtp,,2,6,3,0,0,6,6
1198,benben_bo,,8,0,0,9,8,0,8
1199,FlyingBlue_75,,1,0,0,6,1,0,1
1201,Abdogmus,,1,0,0,6,1,0,1
1203,noisettenl,,4,0,0,7,3,0,3
1204,Beryl_thePeril,,5,0,0,0,2,0,2
1205,caillet_louise,,8,1,0.125,10,7,1,8
1206,TonyyMutombo,,1,0,0,6,1,0,1
1207,HonneurMarc,,4,0,0,7,4,0,4
1208,Spes78038010,,6,0,0,9,6,0,6
1210,lucy_solinfo,,3,0,0,0,2,0,2
1211,jvnx21,,1,0,0,6,1,0,1
1214,AntkowiakSylvie,,1,0,0,6,1,0,1
1216,FreierAffe,,2,0,0,4,2,0,2
1219,phosophiahah,,6,0,0,4,1,0,1
1222,anathemz_,,1,0,0,0,1,0,1
1223,gregoirelorrain,,3,0,0,7,3,0,3
1224,ladylalie73,,1,0,0,6,1,0,1
1225,dunaseau,,3,0,0,7,3,0,3
1226,ElissaJeane,,2,0,0,0,2,0,2
1227,NinaLnTosh,,2,0,0,0,1,0,1
1228,Saving_France,,4,0,0,5,4,0,4
1229,MichelePaumier,,5,0,0,7,4,0,4
1231,benjymrt,,1,0,0,3,1,0,1
1233,CitoyenGm,,1,0,0,6,1,0,1
1234,PhilConte2,,6,0,0,4,4,0,4
1235,antijuras,,2,2,1,0,1,2,3
1237,tibreiz,,10,3,0.3,6,3,3,6
1238,SidonieGrand,,1,0,0,6,1,0,1
1239,JeanBonneau38,,4,0,0,7,4,0,4
1240,RatusPocus,,1,0,0,6,1,0,1
1241,Coca19453,,5,4,0.8,3,0,4,4
1242,gael2lc,,1,0,0,6,1,0,1
1243,SlimanSense,,1,0,0,6,1,0,1
1244,elddwin,,1,0,0,0,1,0,1
1246,CrazyEndOfWorld,,1,0,0,6,1,0,1
1247,AlexiaSalgues,,1,0,0,6,1,0,1
1248,erick_harvy,,1,0,0,6,1,0,1
1249,valerie0768,,3,0,0,6,3,0,3
1250,jmlgr78,,3,0,0,4,3,0,3
1252,jamesflying7,,6,0,0,7,5,0,5
1254,CullierLucie,,1,0,0,6,1,0,1
1255,le_murdescons,,1,0,0,7,1,0,1
1256,Mickey96006129,,2,0,0,3,2,0,2
1257,MamanRodarde,,2,6,3,0,0,6,6
1258,DsCaco,,1,0,0,6,1,0,1
1259,julieglbrt,,1,0,0,0,1,0,1
1261,1512Hwarang,,2,0,0,7,2,0,2
1263,TheryRoms,,1,0,0,6,1,0,1
1264,ServeTheTruth,,1,0,0,6,1,0,1
1265,Laurie_pocket87,,6,0,0,9,5,0,5
1267,Noragisa,,2,0,0,0,2,0,2
1268,ghismath75,,14,0,0,6,14,0,14
1271,Patrick0128364,,2,0,0,9,2,0,2
1273,gailmil38236314,,2,0,0,0,2,0,2
1274,karinhann,,1,0,0,7,1,0,1
1276,droite_sensee,,5,0,0,10,5,0,5
1278,AndrejclAndre,,2,0,0,7,2,0,2
1279,Carine_vdb28,,3,0,0,7,3,0,3
1280,ErreipR,,1,0,0,6,1,0,1
1281,miss4714,,3,0,0,6,3,0,3
1282,ChevalierMoniqu,,1,0,0,7,1,0,1
1284,Eric0007,,4,0,0,3,4,0,4
1286,lesbiennedetoi,,45,0,0,0,33,0,33
1287,ROG344350331,,6,0,0,7,6,0,6
1288,Buckys_plum_,,2,0,0,0,2,0,2
1289,brain_stimulus,,2,0,0,7,2,0,2
1291,bartleby_bye,,1,0,0,0,1,0,1
1292,WilMonville,,1,0,0,6,1,0,1
1293,ChloeRlb,,1,0,0,1,1,0,1
1294,AtiyahLeewood,,1,0,0,6,1,0,1
1295,Nadialarga,,4,0,0,9,4,0,4
1297,mic57330021,,1,0,0,6,1,0,1
1298,Veroniquelilo1,,2,0,0,9,2,0,2
1299,EmmanuelDurget,,2,0,0,6,2,0,2
1300,AlexisPSG14,,1,0,0,0,1,0,1
1301,SwengoM,,1,0,0,0,1,0,1
1302,ariacat30,,8,0,0,0,8,0,8
1303,UNSA76,,1,0,0,3,1,0,1
1304,ChildAradia,,6,0,0,4,3,0,3
1305,JeanneAuSecour3,,13,0,0,10,12,0,12
1306,lemangeur2kfc,,1,0,0,0,1,0,1
1307,RodolphePochet,,1,0,0,1,1,0,1
1308,AAdnan_2893,,1,0,0,6,1,0,1
1309,coco_claire94,,1,0,0,6,1,0,1
1310,Marionh3003,,1,0,0,0,1,0,1
1311,twitiste1,,15,0,0,4,13,0,13
1312,mapyntonga,,1,0,0,0,1,0,1
1314,didierchristi19,,1,0,0,6,1,0,1
1315,FreeThePlatypus,,5,0,0,4,4,0,4
1316,RogelioDemay,,2,0,0,4,2,0,2
1319,mglhrl,,1,0,0,6,1,0,1
1320,EngSilasLewers,,1,0,0,6,1,0,1
1322,gakiehl,,2,0,0,10,2,0,2
1323,InesDelirium,,1,0,0,0,1,0,1
1324,ChartreuseStan,,1,0,0,0,1,0,1
1325,titians82518487,,5,0,0,7,5,0,5
1326,Vero95716136,,1,0,0,6,1,0,1
1327,PollyStyrene3,,1,0,0,0,1,0,1
1328,MMekuko,,1,0,0,6,1,0,1
1329,mahieddine1967,,1,0,0,6,1,0,1
1330,sabine1793,,3,0,0,6,1,0,1
1331,Matfjogel,,5,0,0,0,5,0,5
1332,amaurycoutansai,,1,0,0,6,1,0,1
1333,laurent_aspis,,3,0,0,1,3,0,3
