"Label","Id","tweets","retweets","rRT"
"alexandret75017",888,3,0,0
"Iceman_091",889,1,0,0
"6d241",890,2,0,0
"DiasWilfried",891,1,0,0
"FranoiseP4",892,1,0,0
"Bulle2bain",893,1,0,0
"stilinskironic",894,1,0,0
"hewson2015",895,16,2,0.125
"CakeMarvelous",896,4,0,0
"david_beltram",897,8,0,0
"FondOf_Animals",899,2,0,0
"IsabelleMirocha",900,1,0,0
"neuromonaco",901,1,0,0
"deslnformateur",902,1,0,0
"marieydm",903,1,0,0
"Bty_theFrog",904,2,0,0
"ChrisduCannet",905,4,0,0
"Silvaeternam",906,6,0,0
"Mauldemiller",908,1,0,0
"CorbeauO",909,3,0,0
"Gabprujen",911,1,0,0
"philippe_callen",912,1,0,0
"CarlitoKarbon",913,1,1,1
"Chehemini",914,1,0,0
"KrumbacherE",915,2,0,0
"timonche13",916,1,0,0
"Alrun_Rua",917,1,0,0
"AELTERMANbecas1",918,3,0,0
"grumpykeke",919,6,0,0
"johnlalose",920,6,0,0
"26Carblu",921,1,0,0
"peyot39320",922,4,0,0
"Nn35829470",923,1,0,0
"casamayor1947",924,1,0,0
"LPythalugue",925,13,0,0
"huf21",926,1,0,0
"Eimb21",927,9,0,0
"Floribus52",928,1,0,0
"LaSagesse78190",931,10,0,0
"rymkiller",933,1,0,0
"alipeiro",934,1,0,0
"TheCoolOnlyDude",935,1,0,0
"MNoriosevic",936,1,0,0
"steven26_10",937,1,0,0
"Tyan_Jin",938,1,0,0
"Gabriel13915839",939,1,0,0
"sindrael",940,21,0,0
"UnionDeFrance",941,6,0,0
"JeromeBoirard",942,3,0,0
"ChrlDenis",943,2,0,0
"treuscoat",945,5,0,0
"7jgrosjean7",946,2,0,0
"ThierryRouby",947,13,0,0
"LeDanator",948,3,0,0
"ez_uni",949,1,0,0
"FranckCatany",952,2,19,9.5
"ChagnonClaude3",953,7,0,0
"ClaudineCordani",954,9,0,0
"Foulk32",955,1,0,0
"SylvieLeger3",956,1,0,0
"MagicIsReal29",957,10,0,0
"loan_lissens",958,1,0,0
"Nanodu11",959,3,0,0
"TwitHPierre",960,1,0,0
"128bpm_XBT",961,1,0,0
"Neocolonialiste",962,2,2,1
"lecid63611780",963,1,0,0
"ChafeFlamme",964,1,0,0
"ajhallll",965,1,0,0
"Val_Do",966,10,0,0
"JamesGlhr",967,1,0,0
"Marie19636",968,4,0,0
"aurel128",969,1,0,0
"GREENOFFICIEL",970,1,0,0
"AgnsEtienne1",971,4,0,0
"grimont_emma",972,1,0,0
"SRafisco",973,1,0,0
"RadioJFrance",974,4,41,10.25
"GenderTrouble69",976,15,0,0
"notwisenough",977,2,0,0
"On_Nathan_mdr",978,3,0,0
"Bart_Simpson_Jo",979,1,0,0
"Namasofa",980,1,0,0
"lorrainette",981,2,0,0
"documentariesio",982,1,0,0
"OuthierC",983,2,0,0
"MSefiouna",984,1,0,0
"DeblueH",985,3,0,0
"AstreSauvage",986,2,0,0
"PatounesVeneres",987,2,6,3
"Sud_PICCEL",988,1,0,0
"adrielxyz",989,1,0,0
"IAllumette",990,1,0,0
"laurent1949",991,3,0,0
"nuvvah",992,1,0,0
"Ostoher",993,1,0,0
"JDuickem",994,1,0,0
"FreeHuman28",995,1,0,0
"ALecouffe",996,2,0,0
"laizet2",997,1,0,0
"jplasfargues",998,2,0,0
"BJulie54257687",999,6,0,0
"Georges9133",1000,1,0,0
"gorgeonbrisset",1001,1,0,0
"123_INFO_FR",1002,10,0,0
"MARIELafleur20",1003,12,3,0.25
"palerme_",1004,1,0,0
"Louisette70",1005,3,0,0
"NPOMMERET",1006,12,0,0
"BarbaraMasson17",1007,5,0,0
"moniqueblondeau",1008,4,0,0
"mgxMMT",1009,2,2,1
"cyrilv196",1010,3,0,0
"aveilleur",1011,2,0,0
"KovacsSt",1012,1,0,0
"Desdemona0401",1013,2,0,0
"jmolichel",1014,1,0,0
"MinuteSimone",1015,13,5,0.384615384615385
"DelphineMesas",1016,1,0,0
"Axelle_Zayh",1017,2,0,0
"Oskardamus",1018,1,0,0
"UnionPop69",1019,1,7,7
"XavierPessus",1020,1,0,0
"DuchesseLelia",1022,3,0,0
"Richard68787446",1023,13,0,0
"Longinus119",1024,9,0,0
"sami98702325",1025,1,0,0
"bonuscr",1026,10,7,0.7
"FlorenceChaumet",1027,5,0,0
"florthense",1028,18,0,0
"PaladinLogan",1029,10,0,0
"AthosYorkshire",1030,1,0,0
"Amaya_etoile",1031,5,0,0
"fasangar",1032,2,0,0
"ChicoutimiCama",1033,1,0,0
"agir_rdc",1034,1,2,2
"TaliaaGB",1035,5,0,0
"langemarie",1037,3,0,0
"Ophelielabelge",1038,2,0,0
"CBouvard3",1039,1,0,0
"VuilleNadia",1040,1,0,0
"Shadok92",1041,1,0,0
"guillaumecline6",1042,3,0,0
"RomalixDrav",1043,1,0,0
"ClaudeDanton",1044,1,0,0
"pivotaxeZ",1045,3,0,0
"marcobreizh",1046,1,0,0
"hardu35000",1048,2,0,0
"N4pp3ouL3on",1049,1,0,0
"MichelREYNIER",1050,3,0,0
"Jerome_Goy",1051,2,0,0
"LaLiber27802993",1052,1,0,0
"cacapitalisme",1053,26,16,0.615384615384615
"petiguyot",1054,2,0,0
"aufildeloo",1055,2,0,0
"MarieMlou3339",1056,3,0,0
"Gomette68",1057,13,0,0
"Just_Leo__",1058,1,0,0
"Michel95508276",1059,1,0,0
"Benza777",1060,1,0,0
"oclavie74",1061,2,0,0
"JPSIMON06",1062,3,0,0
"FouratiJerbi",1063,15,0,0
"mr_floleninja",1064,4,0,0
"GFarde",1066,1,0,0
"SandrineNemo",1067,2,0,0
"HervLaurence2",1068,1,0,0
"VassasPatrick",1070,2,1,0.5
"lydialecullier",1071,1,0,0
"GeneralRedboris",1072,1,0,0
"JMicheSarzier",1073,2,0,0
"louvivi24",1074,1,0,0
"Milenaotropique",1075,5,0,0
"Badam_Luumsss",1076,1,0,0
"ImmoBon",1077,2,0,0
"jcnh83",1078,2,0,0
"HousesOfLiberty",1079,1,0,0
"Derg_Bouddha",1080,3,0,0
"emmanue51021807",1081,1,0,0
"lilo09510662",1082,1,0,0
"GhisDoume",1083,1,0,0
"Louis75012",1084,3,0,0
"msdoria1307",1086,2,0,0
"ptunia18",1087,64,0,0
"BarbarinoDom",1088,4,0,0
"AutineMaggy",1089,2,0,0
"richard_sexuel",1090,1,0,0
"JeanCharlesCas1",1091,3,0,0
"MylouBackUp",1092,6,0,0
"DuplanJhonny",1093,1,0,0
"Dartagnans_",1094,3,0,0
"Siphonay",1095,2,0,0
"JLMMOREAU",1096,1,0,0
"emzede",1097,1,0,0
"LefortAntoine3",1098,1,0,0
"jeremiejanot",1099,4,3,0.75
"AnthonyJouve1",1100,1,0,0
"Justinejustemoi",1101,19,0,0
"AJMougin",1102,4,3,0.75
"IsabelleGOUNIN",1103,1,0,0
"FranoisLeFranc3",1104,4,0,0
"xytz_432",1105,1,0,0
"daviddosensei",1106,1,0,0
"gothblood467",1107,1,0,0
"TroianoYvan",1108,1,0,0
"michael_a15",1109,3,0,0
"amelie_bobby",1110,3,0,0
"catoushkasmole",1111,1,0,0
"bern_blotz",1112,1,0,0
"Hugo_trca",1115,4,0,0
"SuperOuZouGou",1117,1,0,0
"janyabadi",1119,4,0,0
"vizeronne",1120,1,0,0
"Orizan25",1121,1,0,0
"Kellysh_pv",1122,4,0,0
"Shikatamo",1123,1,0,0
"AnnaCastellana3",1125,1,0,0
"CricriD71346341",1126,3,0,0
"PouteauAlain",1127,1,0,0
"AnnaChrolowska",1128,5,0,0
"lea_gmr",1129,1,0,0
"malou18100",1130,1,0,0
"ObserverSophie",1131,1,0,0
"Ratondufutur",1132,1,0,0
"pxm2m",1133,30,3,0.1
"Wallace82152871",1134,1,0,0
"mx_glitter",1135,1,0,0
"cathdegarate",1136,1,0,0
"laplagnolle_de",1137,5,0,0
"jpfatton",1138,1,0,0
"GoyaRic",1139,1,0,0
"LecollierCecile",1141,1,0,0
"Ricocotam",1142,1,0,0
"meredeschats",1143,1,0,0
"Paulette__005",1144,1,0,0
"nnnpni",1145,5,0,0
"Devon_Woka",1146,1,0,0
"mamenissa",1147,1,0,0
"ClaudetteMaric",1148,1,0,0
"navanijo",1149,4,0,0
"catochparis",1150,1,0,0
"CWeillRaynal",1151,3,111,37
"PrintempsFrance",1152,1,0,0
"bricolix",1153,5,0,0
"Poponguine2Ala",1154,1,0,0
"helene_kiwi",1155,1,0,0
"SandrineKbis",1156,1,0,0
"TerryandtheBirb",1157,2,0,0
"BernardSylvian1",1158,1,0,0
"GouverneurVinc2",1159,2,0,0
"fanou6011",1161,1,0,0
"GermainCunha",1162,1,0,0
"domann1",1164,1,0,0
"SimonMi46206904",1165,8,0,0
"Ecoff123",1166,5,0,0
"NicGroum",1167,1,0,0
"VictorLepere",1168,1,0,0
"papa_prof",1169,12,53,4.41666666666667
"SamSol17427503",1170,1,0,0
"c_digiorgio",1171,1,0,0
"Francois_Fanch",1172,4,0,0
"Laurier_the_Fox",1173,29,1097,37.8275862068966
"sylviemaxence",1174,1,0,0
"MagaliQuelennec",1175,7,0,0
"emms9600",1176,1,0,0
"yvestarantik",1177,1,0,0
"jamaislu",1178,1,0,0
"Erosmoze",1179,1,0,0
"Guy2Michel",1180,2,0,0
"JeSuis_Pamelaaa",1181,1,0,0
"csdeuxpointzero",1182,1,0,0
"AugustaCrochet",1183,11,0,0
"Bernard81664413",1184,1,0,0
"CelineRosaAnna",1185,3,0,0
"YannkeeJenkins",1186,1,0,0
"n1ning",1187,2,0,0
"ReveChevalier",1188,1,0,0
"ExtremementF",1189,1,0,0
"wantedcoyote",1190,1,0,0
"isis2969",1191,1,0,0
"samirhmi",1192,1,0,0
"JustePascal11",1193,4,0,0
"ETIENNEY",1194,2,0,0
"Julien_Maillard",1195,1,0,0
"UCL_Mtp",1196,2,6,3
"benben_bo",1198,8,0,0
"FlyingBlue_75",1199,1,0,0
"edokdicht",1200,1,0,0
"Abdogmus",1201,1,0,0
"rascasse49",1202,1,0,0
"noisettenl",1203,4,0,0
"Beryl_thePeril",1204,5,0,0
"caillet_louise",1205,8,1,0.125
"TonyyMutombo",1206,1,0,0
"HonneurMarc",1207,4,0,0
"Spes78038010",1208,6,0,0
"lucy_solinfo",1210,3,0,0
"jvnx21",1211,1,0,0
"impotsamazon",1212,1,0,0
"MaryMbois",1213,1,0,0
"AntkowiakSylvie",1214,1,0,0
"BossardCalixte",1215,1,1,1
"FreierAffe",1216,2,0,0
"lilnem3",1217,2,0,0
"phosophiahah",1219,6,0,0
"anathemz_",1222,1,0,0
"gregoirelorrain",1223,3,0,0
"ladylalie73",1224,1,0,0
"dunaseau",1225,3,0,0
"ElissaJeane",1226,2,0,0
"NinaLnTosh",1227,2,0,0
"Saving_France",1228,4,0,0
"MichelePaumier",1229,5,0,0
"benjymrt",1231,1,0,0
"DavGuenin",1232,2,0,0
"CitoyenGm",1233,1,0,0
"PhilConte2",1234,6,0,0
"antijuras",1235,2,2,1
"KevSpaceybacon",1236,1,0,0
"tibreiz",1237,10,3,0.3
"SidonieGrand",1238,1,0,0
"JeanBonneau38",1239,4,0,0
"RatusPocus",1240,1,0,0
"Coca19453",1241,5,4,0.8
"gael2lc",1242,1,0,0
"SlimanSense",1243,1,0,0
"elddwin",1244,1,0,0
"CrazyEndOfWorld",1246,1,0,0
"AlexiaSalgues",1247,1,0,0
"erick_harvy",1248,1,0,0
"valerie0768",1249,3,0,0
"jmlgr78",1250,3,0,0
"jamesflying7",1252,6,0,0
"CullierLucie",1254,1,0,0
"le_murdescons",1255,1,0,0
"Mickey96006129",1256,2,0,0
"MamanRodarde",1257,2,6,3
"DsCaco",1258,1,0,0
"julieglbrt",1259,1,0,0
"1512Hwarang",1261,2,0,0
"freelanse",1262,1,0,0
"TheryRoms",1263,1,0,0
"ServeTheTruth",1264,1,0,0
"Laurie_pocket87",1265,6,0,0
"DrGAUTIER",1266,3,0,0
"Noragisa",1267,2,0,0
"ghismath75",1268,14,0,0
"Patrick0128364",1271,2,0,0
"gailmil38236314",1273,2,0,0
"karinhann",1274,1,0,0
"droite_sensee",1276,5,0,0
"AndrejclAndre",1278,2,0,0
"Carine_vdb28",1279,3,0,0
"ErreipR",1280,1,0,0
"miss4714",1281,3,0,0
"ChevalierMoniqu",1282,1,0,0
"ExtremeDownloa4",1283,1,0,0
"Eric0007",1284,4,0,0
"lesbiennedetoi",1286,45,0,0
"ROG344350331",1287,6,0,0
"Buckys_plum_",1288,2,0,0
"brain_stimulus",1289,2,0,0
"BoualemJuliette",1290,1,0,0
"bartleby_bye",1291,1,0,0
"WilMonville",1292,1,0,0
"ChloeRlb",1293,1,0,0
"AtiyahLeewood",1294,1,0,0
"Nadialarga",1295,4,0,0
"LeChat84",1296,3,0,0
"mic57330021",1297,1,0,0
"Veroniquelilo1",1298,2,0,0
"EmmanuelDurget",1299,2,0,0
"AlexisPSG14",1300,1,0,0
"SwengoM",1301,1,0,0
"ariacat30",1302,8,0,0
"UNSA76",1303,1,0,0
"ChildAradia",1304,6,0,0
"JeanneAuSecour3",1305,13,0,0
"lemangeur2kfc",1306,1,0,0
"RodolphePochet",1307,1,0,0
"AAdnan_2893",1308,1,0,0
"coco_claire94",1309,1,0,0
"Marionh3003",1310,1,0,0
"twitiste1",1311,15,0,0
"mapyntonga",1312,1,0,0
"didierchristi19",1314,1,0,0
"FreeThePlatypus",1315,5,0,0
"RogelioDemay",1316,2,0,0
"Croquignol2A",1317,1,0,0
"CNEdAnjou",1318,1,0,0
"mglhrl",1319,1,0,0
"EngSilasLewers",1320,1,0,0
"JMPotdevin",1321,1,0,0
"gakiehl",1322,2,0,0
"InesDelirium",1323,1,0,0
"ChartreuseStan",1324,1,0,0
"titians82518487",1325,5,0,0
"Vero95716136",1326,1,0,0
"PollyStyrene3",1327,1,0,0
"MMekuko",1328,1,0,0
"mahieddine1967",1329,1,0,0
"sabine1793",1330,3,0,0
"Matfjogel",1331,5,0,0
"amaurycoutansai",1332,1,0,0
"laurent_aspis",1333,3,0,0
"kananawiz",1334,1,0,0
"la_bourdonnaye",1335,2,0,0
"LysPourpre",1336,2,0,0
"mick_l75",1337,6,0,0
"Loolotte1",1338,3,0,0
"CoeurDeViking",1339,1,0,0
"kdfkate",1340,2,0,0
"Anita21800201",1341,1,0,0
"maisonvaleria",1342,1,0,0
"Justinehlz",1343,1,0,0
"GVanzavelberg",1344,1,0,0
"Michel13963410",1345,33,0,0
"Zek___________",1346,3,0,0
"marionet00",1347,2,0,0
"JohnGoodDindon",1349,3,0,0
"alexandre_fin",1350,1,0,0
"Thaisukii",1351,1,0,0
"tmore6229",1352,1,0,0
"hostilus",1353,7,1,0.142857142857143
"Oferus2",1354,1,0,0
"MalainhoI",1356,1,0,0
"Patburn1",1357,2,0,0
"clabaudeur",1358,5,0,0
"L35166399",1359,1,0,0
"ida55788806",1360,6,0,0
"Kurosaki9819",1361,2,0,0
"alsagone",1362,3,0,0
"bodartdavid6",1363,4,0,0
"astanad",1364,3,0,0
"TrabelsV",1365,1,0,0
"Galeric",1366,2,0,0
"Capatribord",1367,1,0,0
"lutherlebrocoli",1368,1,0,0
"Supermarmotte_h",1369,2,0,0
"unknowdusk",1370,1,0,0
"LilithL16984575",1371,29,0,0
"Gillet2Jean",1372,3,0,0
"MARZILLIEleute1",1373,1,0,0
"michaudcolette",1374,1,0,0
"patlangicquel",1376,12,2,0.166666666666667
"OlivierLoisel33",1377,1,0,0
"belindageoly",1378,2,1,0.5
"segolenemoulin",1379,2,0,0
"SimonSidleman",1381,17,0,0
"AngotNatacha",1382,1,0,0
"Agnesleglise",1383,2,0,0
"phil07153173",1384,1,0,0
"BriarSt",1385,9,0,0
"claudin21412104",1386,1,0,0
"MartineNiederl1",1387,6,0,0
"kollontaibaby",1388,1,0,0
"Joebarjo_",1389,8,0,0
"guycrete",1390,2,0,0
"SchickerHanna",1391,4,0,0
"JamaisPa",1393,6,0,0
"EliPhilK",1394,1,0,0
"gab1ks_",1395,1,0,0
"ZhangZhangZhang",1396,1,0,0
"_okugam",1397,7,0,0
"monamou789",1398,3,0,0
"TramoisP",1399,6,0,0
"Nade5045B",1400,4,0,0
"du_coche",1401,2,0,0
"KB170103",1402,2,0,0
"fred13om",1404,1,0,0
"YeranosKL",1407,1,0,0
"lephilou78",1408,1,0,0
"TelegVannes",1409,1,0,0
"Tony_Stark_0000",1410,1,0,0
"TelegrammeAuray",1411,1,0,0
"fffauchon",1412,1,0,0
"FlachMuriel",1413,7,0,0
"_plyswan",1415,1,0,0
"gencritgreen",1416,1,0,0
"JeunesEnergies",1417,1,0,0
"roxantitout",1418,4,0,0
"JohnSTE50666959",1419,3,0,0
"hugostiglitz99",1420,2,0,0
"MemoirePol",1421,8,0,0
"JoseMartin1977",1422,1,0,0
"raiateam",1423,6,0,0
"CarlierMarylin1",1424,2,0,0
"Thuilliezjean1",1425,2,0,0
"MaguyBoivin",1426,16,0,0
"Frenchpavarotti",1427,1,0,0
"Black_Archange",1428,4,0,0
"Sofia__06P",1430,1,0,0
"seblordson",1431,1,0,0
"ruddyos",1432,2,0,0
"Mamie59cocotte",1433,2,0,0
"stef6606",1434,3,0,0
"MarcHansenMP",1435,1,0,0
"OlgaRobinier",1436,1,0,0
"M2A_Cactus",1438,3,0,0
"MCBouju",1439,3,0,0
"drlcha",1440,1,0,0
"EmmanuelRials",1441,4,0,0
"carstenpilon93",1442,1,0,0
"thomas_tza",1443,3,0,0
"Mbcustode",1444,5,0,0
"Khorchani",1445,4,0,0
"paca62400",1446,1,0,0
"MariePierreMor8",1447,2,0,0
"DesveauxBrigitt",1448,1,0,0
"philippejandrok",1449,1,0,0
"JeanVal26536332",1450,22,0,0
"KnightLilian2",1451,1,0,0
"hdomb56",1452,5,0,0
"huitetsept",1453,1,0,0
"LolitaFourmi",1454,9,0,0
"hsmarinho",1455,1,0,0
"GrowingTree13",1456,6,0,0
"ElMagni61660092",1457,3,0,0
"DanROlivaw",1458,7,0,0
"Rvnoym",1459,1,0,0
"BrisardLeo",1460,2,0,0
"_Felix_Ira_",1461,1,0,0
"wildlx",1462,1,0,0
"junk_7bob",1463,9,0,0
"miladyescarlata",1464,1,0,0
"Cheesetuff",1465,2,1,0.5
"bobbynight83",1466,4,0,0
"UltimumSanctus",1467,4,0,0
"Deucalion_SOP",1469,2,0,0
"SouryMarc",1470,2,0,0
"Gaello45",1471,10,0,0
"claudecf",1472,1,0,0
"jong_tres",1473,5,2,0.4
"Lord_Dupond",1474,3,0,0
"NavesSebastien",1475,1,0,0
"ElleaBird",1476,1,0,0
"HavardLionel",1477,1,0,0
"DamienGergaud",1478,1,0,0
"paulinemski",1479,29,1034,35.6551724137931
"CesarCommode",1481,1,0,0
"ChaumeBertrand",1482,4,0,0
"PieuvreSympath1",1484,6,0,0
"mabrio6",1485,1,5,5
"Neck971",1486,1,0,0
"AdrienC974",1487,1,0,0
"cgentaz",1488,1,0,0
"_gourgandine",1489,2,0,0
"PascalDesprez",1490,5,0,0
"Lykaios007",1491,1,0,0
"MD_MD_MD_M",1492,5,0,0
"HomonculusLaser",1493,1,0,0
"jlfischer78",1494,3,0,0
"jjleparisien",1495,2,0,0
"pacota69",1496,1,0,0
"JulieXicola",1497,8,0,0
"basuravodafone",1498,1,0,0
"Anno70087098",1499,1,0,0
"geremmagnin",1500,2,0,0
"hyldrean",1501,1,0,0
"YangProphecy",1502,1,0,0
"KartoomKurt",1503,1,0,0
"Marceltienne2",1504,3,0,0
"hazenpootje",1505,2,0,0
"LeGnome7",1506,1,0,0
"BOURGARITCATHE1",1507,1,0,0
"GstarIsabelle",1508,2,0,0
"nadflt",1509,1,0,0
"Guy_Fawkes_News",1510,1,0,0
"juvenale38",1511,6,0,0
"Klywen",1512,1,0,0
"babycatpicot1",1513,1,0,0
"LeRoidAuvergne",1515,7,0,0
"_bitchcassidy",1516,3,0,0
"SoilleVinciane",1517,1,0,0
"ZAM230170",1518,4,0,0
"LeProfesseurrr",1519,2,0,0
"FlorecitaMara1",1520,8,0,0
"lianedesbois",1521,4,0,0
"Besso_PhD",1522,1,0,0
"lovebresil01",1523,10,0,0
"palmrivervalley",1524,2,0,0
"NathalieAndr",1525,1,0,0
"pepbernard",1526,5,0,0
"Isabelles_s2",1527,4,0,0
"colinjarrett587",1528,9,0,0
"FasolRemi",1529,1,0,0
"yannick712",1530,7,0,0
"feliciteaussi",1531,5,0,0
"fredtel3",1532,5,0,0
"NinouBG1",1533,1,0,0
"RebelPujiri",1534,1,0,0
"thebosco01",1535,1,0,0
"RabbinAvZemmour",1536,18,0,0
"ArnaudBarbotin1",1537,3,0,0
"B_BRCO",1538,2,0,0
"ElsaCausse",1540,6,0,0
"BoydandGarn",1541,1,0,0
"ritacousyn",1542,1,0,0
"SchosJean",1544,3,0,0
"pobondoux",1545,2,0,0
"1982Socrates",1546,1,0,0
"ElyB02095768",1547,6,0,0
"CHoezelle",1548,2,0,0
"CAMUSRenaud2",1549,5,0,0
"JBucheral",1550,2,0,0
"Charrrliebarly",1551,2,0,0
"jardifruit",1552,5,0,0
"andriani_sam",1553,1,0,0
"Clrz42",1554,3,0,0
"Mazagan_Ft",1555,2,5,2.5
"Novlangophobe",1556,1,0,0
"mes5929",1557,2,0,0
"DeniseSonck",1558,5,0,0
"Neomelomane",1560,16,0,0
"FjNatacha",1561,2,0,0
"Cardere5",1562,1,0,0
"vivariu69",1563,1,0,0
"SimonToya7950",1564,1,1,1
"MeunierElisabe1",1565,8,0,0
"pyocianik",1567,3,0,0
"GalakVinaigre",1568,1,0,0
"HerrKapitanNeMo",1569,2,0,0
"DavDuSud",1570,1,0,0
"dal_hel",1571,1,0,0
"pouceopposable",1572,17,0,0
"girls_irish",1573,4,0,0
"Gigi43141463",1575,1,0,0
"despotica",1576,1,0,0
"ColasOllie",1577,1,0,0
"LeNylze",1579,2,0,0
"fio_jkspdrg",1580,1,0,0
"Poupynette67",1581,2,0,0
"Lis4_B4n4n4",1582,2,0,0
"lisefer2001",1583,2,0,0
"patoubentony",1584,1,0,0
"cobellesai",1585,1,0,0
"cyvalentin",1586,5,1,0.2
"BRICEKE39026084",1587,4,1,0.25
"Rasah13",1588,7,2,0.285714285714286
"TRecords_Fr",1589,1,0,0
"SophieC28879929",1590,4,0,0
"sergerenaudin87",1591,1,0,0
"nanterrepastrev",1592,4,0,0
"roxanebagheera",1593,4,0,0
"coolise",1594,7,0,0
"Amelie_3000",1595,1,0,0
"Coqsix",1596,1,0,0
"Kaspa1111",1597,1,0,0
"lecourantnico",1598,2,0,0
"Hlodwig496",1599,1,0,0
"kinkinnyy",1600,1,0,0
"pioupiou4242",1601,5,0,0
"jon4_4",1603,1,0,0
"Flamig3",1604,1,0,0
"Faladhia",1605,1,0,0
"CalvinVerteuil",1607,3,0,0
"SnademUnsa",1608,1,0,0
"fau_patricia",1609,1,0,0
"FDragonfruit",1610,4,0,0
"DavidDRombouts",1611,1,0,0
"m_dadhemar",1612,1,15,15
"chacha01591",1613,7,0,0
"erussal55",1615,1,0,0
"Manu62670834",1616,1,0,0
"dom2419",1617,4,0,0
"PITEpitePiteur",1618,2,0,0
"WeirdZombsen",1619,1,0,0
"NoelleMuny",1620,1,0,0
"Riksab_",1621,2,0,0
"Ies69863279",1622,1,0,0
"6ruedancourt",1623,1,0,0
"FlavienGraziani",1624,4,0,0
"riritsune",1625,1,0,0
"Chrysta62370349",1627,1,0,0
"LHNad",1628,1,0,0
"Z__Corinne",1629,1,0,0
"BisousGauchos",1630,1,1,1
"JUVASET",1633,1,0,0
"eric_patris",1634,1,0,0
"EdenNalah",1635,5,0,0
"leyre33",1636,1,0,0
"VeraBallerini",1638,1,0,0
"marushah",1639,15,3,0.2
"doudoubidou_",1640,1,0,0
"AnnibalPierre",1641,1,0,0
"NGUYENV22260868",1642,1,0,0
"N_Gzles",1643,1,0,0
"Carlos007Joao",1644,2,0,0
"FondFade",1645,15,2,0.133333333333333
"bornpinkangel",1646,3,0,0
"wardhox03",1648,3,0,0
"BereniceBlc",1649,9,0,0
"garsbreizoo",1650,1,0,0
"drecfire",1651,5,0,0
"kassandracht",1652,3,0,0
"cricrium1",1653,1,0,0
"jeromebouin",1654,1,0,0
"axelTi1",1655,2,0,0
"LeTelegramme",1656,1,0,0
"ArianeGrammat",1657,5,0,0
"lapie06",1658,2,0,0
"drakasan219",1660,5,0,0
"ellijxh",1661,1,0,0
"elisahk92",1662,5,2,0.4
"DDXI_GAMES",1663,1,0,0
"genelesur",1664,6,0,0
"ninonbato",1665,3,0,0
"e691ccecc0354c0",1666,7,0,0
"prophetehuitres",1667,1,0,0
"MassonSandra11",1668,2,0,0
"romijiii",1669,2,0,0
"nina_mansouri",1670,2,0,0
"TheDumbLesbian_",1671,1,0,0
"AFragnant",1672,1,0,0
"gilbert48206958",1673,1,0,0
"IngeborgBrigitt",1674,1,0,0
"Digicath",1675,1,0,0
"Custren",1677,1,0,0
"Sandrabaso1976",1678,1,0,0
"RNCrypto74",1679,1,0,0
"shinto110",1680,11,0,0
"CARQUILLAT",1681,1,0,0
"AudeCavaille",1682,3,0,0
"odelucenay",1683,3,2,0.666666666666667
"tarmo13013",1684,1,0,0
"_satanasss_",1685,1,0,0
"IlabPress",1686,3,0,0
"DelinotLagr",1688,3,0,0
"hermeslegrand",1689,2,0,0
"BracoudP",1690,1,0,0
"VITOT27",1691,11,0,0
"glyseen17",1692,1,0,0
"calleja230",1694,1,0,0
"raphaeljozef",1695,1,0,0
"SolaSansChien",1696,1,0,0
"GinieCasma",1697,1,0,0
"Bnj_dr",1698,1,0,0
"yumika731",1699,1,0,0
"maguymar",1700,4,0,0
"JeannineVoisin",1701,1,0,0
"ADieme8",1702,1,0,0
"Fabfab72665666",1703,14,0,0
"katell8",1704,12,0,0
"Pink_Panthera_",1705,1,0,0
"De_LaBranche",1706,1,0,0
"Eza50295396",1707,3,0,0
"SOVIET_SUPREM81",1709,1,0,0
"maxime_D54",1710,4,0,0
"comitelaicite",1711,3,1,0.333333333333333
"thore_veronique",1712,5,0,0
"D4nd3lyon",1713,1,0,0
"PintusPintu19",1714,2,0,0
"JulieMerville",1716,1,0,0
"RomanLill",1717,5,0,0
"pierrolalune69",1718,2,0,0
"BirgitdeFrance",1719,4,0,0
"Simoesjennifer_",1722,2,0,0
"Libr2Conscience",1723,1,0,0
"ccile_aubry",1724,2,0,0
"GuilloomeG",1725,1,0,0
"chronba7",1726,1,0,0
"Anthony_revo",1727,1,0,0
"nnflvl",1728,2,0,0
"Orlane48654851",1729,4,0,0
"lauloui",1730,9,0,0
"F0ST1_",1731,1,0,0
"SWarchovsky",1732,4,0,0
"Lima_Joff",1733,2,0,0
"phil_monteret",1734,1,0,0
"lumsot",1735,4,0,0
"mrom39",1736,6,0,0
"mekalacool",1737,4,0,0
"LadyMelpomene",1738,7,0,0
"PERLOU55",1739,5,0,0
"yo_SeLo",1740,1,0,0
"Frad78",1741,1,0,0
"marsu35",1742,2,0,0
"idole14857261",1743,1,0,0
"Fiorini_CA",1744,2,3,1.5
"EclaireLutin",1745,1,0,0
"popompeyo",1746,2,0,0
"cleaphee",1747,2,0,0
"serpent_plumes",1748,4,0,0
"HChambo",1749,1,9,9
"Annickxena",1750,10,0,0
"rogerdelmotte",1751,1,0,0
"HJudite",1752,3,0,0
"saulet_emma",1753,8,0,0
"foulecamp1",1754,6,0,0
"baptiste58180",1756,8,0,0
"GrunfeldP",1757,4,1,0.25
"MMair13",1758,3,0,0
"Genoorion",1759,1,0,0
"citoyenSF",1760,1,0,0
"UnsaAP",1761,1,0,0
"couffinlyon2",1762,3,0,0
"adrienstora",1763,1,0,0
"waqueuteu",1764,1,0,0
"MythMega",1765,1,0,0
