"Label","date","Id","modularity_class","outdegree"
"mimyeko",2022-08-20 11:19:29,30151,"Personnalités et groupes de gauche",0
"FseNancy",2022-08-20 11:19:41,30150,"Personnalités et groupes de gauche",0
"Clac_kink_off",2022-08-20 11:19:54,30149,"Centre",0
"UmmHawa78",2022-08-20 11:20:08,30144,"Rassemblement National",0
"RivasLuisAlbert",2022-08-20 11:20:34,7749,"Néoconservateurs",0
"Robert_Brome",2022-08-20 11:21:30,24275,"Néoconservateurs",0
"ArianeSolal23",2022-08-20 11:21:47,30131,"Néoconservateurs",0
"RaphaelDaiKenja",2022-08-20 11:21:48,16493,"Centre",0
"ducnormand_",2022-08-20 11:22:15,30128,"Rassemblement National",0
"InnovatArt",2022-08-20 11:22:22,30125,"Centre",0
"Jens1Bertram1",2022-08-20 11:22:30,30122,"Alt-right",0
"ursulaandress4",2022-08-20 11:22:39,30121,"Centre",0
"carredastres",2022-08-20 11:22:52,30119,"Centre",0
"TivoliElsa",2022-08-20 11:23:42,11542,"Centre",0
"Francais_lambda",2022-08-20 11:23:56,5440,"Extrême-droite",1
"Marilor00824199",2022-08-20 11:23:59,30113,"Personnalités et groupes de gauche",0
"AlisonDlm",2022-08-20 11:24:05,30112,"Néoconservateurs",0
"SIERRAFORTUNY",2022-08-20 11:24:13,30111,"Militant·e·s féministes et LGBTQIA+",0
"Lo_Stig_77",2022-08-20 11:24:22,30108,"Alt-right",0
"Hrvat75",2022-08-20 11:24:37,12394,"Néoconservateurs",0
"Dupontcorail",2022-08-20 11:24:42,30105,"Centre",0
"francinegfm",2022-08-20 11:25:32,468,"Néoconservateurs",0
"limonts",2022-08-20 11:25:53,30102,"Centre",0
"valerietoranian",2022-08-20 11:25:58,30101,"Néoconservateurs",0
"CrazyInABlueBox",2022-08-20 11:26:03,30100,"Personnalités et groupes de gauche",0
"alexandre2927",2022-08-20 11:26:25,7207,"Néoconservateurs",0
"Lopezbandito",2022-08-20 11:26:33,30094,"Personnalités et groupes de gauche",0
"AntoninPieux",2022-08-20 11:26:42,30091,"Rassemblement National",0
"ChrlDenis",2022-08-20 11:26:51,943,"Alt-right",0
"CLebaupin",2022-08-20 11:27:08,30046,"Personnalités et groupes de gauche",0
"ClinardThierry",2022-08-20 11:27:19,30084,"Personnalités et groupes de gauche",0
"NaomiHalll",2022-08-20 11:27:53,29379,"Alt-right",21
"Blagcha",2022-08-20 11:27:58,30081,"Militant·e·s féministes et LGBTQIA+",0
"LeNatsuko",2022-08-20 11:28:27,30080,"Rassemblement National",0
"pourlejeu",2022-08-20 11:28:28,30079,"Militant·e·s féministes et LGBTQIA+",0
"JeanLuc03150162",2022-08-20 11:28:29,25685,"Inclassable",0
"knakiduturfu",2022-08-20 11:28:36,6664,"Militant·e·s féministes et LGBTQIA+",0
"LeNirvanas",2022-08-20 11:28:38,30074,"Personnalités et groupes de gauche",0
"Laurentg_53",2022-08-20 11:28:53,11305,"Néoconservateurs",0
"ElFamosoCocoo",2022-08-20 11:29:34,30065,"Néoconservateurs",0
"CorsoMaltais",2022-08-20 11:30:19,30061,"Néoconservateurs",0
"jean_decerf",2022-08-20 11:30:34,30058,"Rassemblement National",0
"dan201159",2022-08-20 11:30:42,12503,"Néoconservateurs",0
"Mamavisinet",2022-08-20 11:30:59,30055,"Personnalités et groupes de gauche",0
"PaxAmor_",2022-08-20 11:31:13,30054,"Alt-right",4
"BBMbirdie",2022-08-20 11:31:26,30052,"Personnalités et groupes de gauche",0
"JoseMar96968638",2022-08-20 11:31:37,30049,"Centre",17
"vbleuse",2022-08-20 11:31:59,30047,"Personnalités et groupes de gauche",0
"ArizonaDream14",2022-08-20 11:32:10,4144,"Néoconservateurs",0
"Owlrevan",2022-08-20 11:32:11,30043,"Militant·e·s féministes et LGBTQIA+",0
"amandine_rolin",2022-08-20 11:32:22,30041,"Militant·e·s féministes et LGBTQIA+",0
"Tousfous",2022-08-20 11:32:37,30037,"Centre",0
"GuillaumeDUFMLs",2022-08-20 11:32:49,29947,"Rassemblement National",0
"f4ilx",2022-08-20 11:32:54,9562,"Néoconservateurs",6
"PapayeLe",2022-08-20 11:33:08,30033,"Néoconservateurs",1
"silvermoon_101",2022-08-20 11:33:51,30029,"Militant·e·s féministes et LGBTQIA+",0
"707BLAST",2022-08-20 11:35:05,30018,"Militant·e·s féministes et LGBTQIA+",0
"ChevalierPierr2",2022-08-20 11:35:08,22388,"Néoconservateurs",0
"PATICO24755369",2022-08-20 11:35:17,30014,"Centre",0
"LisabethDanjou",2022-08-20 11:35:18,14267,"Néoconservateurs",0
"CHARPENTIERM44",2022-08-20 11:35:27,30012,"Alt-right",0
"CgtIma",2022-08-20 11:35:34,30011,"Personnalités et groupes de gauche",0
"DubreuilLyne",2022-08-20 11:35:42,30010,"Rassemblement National",0
"MonsieurChavi",2022-08-20 11:36:01,30007,"Militant·e·s féministes et LGBTQIA+",0
"daubigny_g",2022-08-20 11:36:15,4549,"Néoconservateurs",0
"afroTehui",2022-08-20 11:36:20,30001,"Personnalités et groupes de gauche",0
"sarcrachel",2022-08-20 11:36:27,30000,"Alt-right",0
"ChassaingAndre",2022-08-20 11:36:36,4194,"Centre",0
"Mamamoofever",2022-08-20 11:36:50,29993,"Militant·e·s féministes et LGBTQIA+",0
"Jmacfou",2022-08-20 11:36:52,21884,"Centre",0
"PetitChatRouge",2022-08-20 11:36:58,8941,"Personnalités et groupes de gauche",0
"ccile_aubry",2022-08-20 11:37:06,1724,"Droite réactionnaire",0
"clara_torney",2022-08-20 11:37:12,29988,"Personnalités et groupes de gauche",0
"PJBonnat",2022-08-20 11:37:21,29985,"Conspirationnistes identitaires",0
"Silmaryl",2022-08-20 11:37:22,4212,"Néoconservateurs",0
"AnagalisArvensi",2022-08-20 11:37:37,29982,"Militant·e·s féministes et LGBTQIA+",0
"JulienKmilev",2022-08-20 11:38:35,29974,"Extrême-droite",0
"Leaplmr",2022-08-20 11:38:41,29973,"Personnalités et groupes de gauche",0
"AlbanAZAIS",2022-08-20 11:38:57,29971,"Personnalités et groupes de gauche",0
"Raoulvol",2022-08-20 11:39:17,29964,"Centre",0
"MarcFanlac",2022-08-20 11:39:17,29965,"Personnalités et groupes de gauche",0
"ColaireLuis",2022-08-20 11:39:20,22983,"Néoconservateurs",0
"LePetitPretre",2022-08-20 11:39:38,29962,"Rassemblement National",0
"misterbunhay",2022-08-20 11:39:57,29960,"Personnalités et groupes de gauche",0
"soseducation",2022-08-20 11:40:00,9148,"Conspirationnistes identitaires",8
"clauchris2",2022-08-20 11:40:15,29955,"Néoconservateurs",0
"FreydiereCyril1",2022-08-20 11:40:24,29953,"Conspirationnistes identitaires",0
"HelliaFax",2022-08-20 11:40:45,16739,"Alt-right",0
"krissthekiss",2022-08-20 11:40:52,29949,"Néoconservateurs",0
"Danaus__",2022-08-20 11:41:11,18399,"Militant·e·s féministes et LGBTQIA+",0
"libreexpressio1",2022-08-20 11:41:11,29885,"Néoconservateurs",0
"GinevraChan13",2022-08-20 11:41:34,29943,"Personnalités et groupes de gauche",0
"JOLLYKATH",2022-08-20 11:41:35,29939,"Alt-right",0
"IphoneTifer",2022-08-20 11:42:43,29933,"Personnalités et groupes de gauche",0
"Clo_1993",2022-08-20 11:42:48,25567,"Rassemblement National",0
"CelwynCjoint",2022-08-20 11:43:12,29928,"Militant·e·s féministes et LGBTQIA+",0
"28Nat_Ali",2022-08-20 11:43:12,29929,"Centre",0
"apocalypsius",2022-08-20 11:43:47,29923,"Militant·e·s féministes et LGBTQIA+",0
"NILES_1987",2022-08-20 11:44:04,29920,"Rassemblement National",0
"Tasmanik1",2022-08-20 11:44:07,29918,"Conspirationnistes identitaires",0
"ThunierA",2022-08-20 11:44:08,29917,"Extrême-droite",0
"ContinueCommeCa",2022-08-20 11:44:10,26806,"Centre",0
"DiogenedArc",2022-08-20 11:44:27,12619,"Néoconservateurs",0
"ernchau",2022-08-20 11:44:33,5485,"Néoconservateurs",0
"ScriveGabriel",2022-08-20 11:45:00,29907,"Militant·e·s féministes et LGBTQIA+",0
"Justyannis",2022-08-20 11:45:24,29904,"Personnalités et groupes de gauche",0
"StephaneMolini1",2022-08-20 11:45:29,2286,"Néoconservateurs",0
"carlosbournos",2022-08-20 11:45:47,29900,"Militant·e·s féministes et LGBTQIA+",0
"BouchezCorenti2",2022-08-20 11:45:51,29898,"Extrême-droite",0
"lili_david",2022-08-20 11:46:12,29895,"Personnalités et groupes de gauche",0
"Robin_ACF",2022-08-20 11:46:21,29889,"Militant·e·s féministes et LGBTQIA+",0
"Derg_Bouddha",2022-08-20 11:46:21,1080,"Militant·e·s féministes et LGBTQIA+",0
"jo_delb",2022-08-20 11:46:22,27839,"Néoconservateurs",0
"stephan_ssc",2022-08-20 11:46:37,29884,"Néoconservateurs",0
"edmond_edouard",2022-08-20 11:46:49,29488,"Conspirationnistes identitaires",0
"JOURDANSUZY",2022-08-20 11:47:18,29877,"Conspirationnistes identitaires",0
"CyrilWestMbala",2022-08-20 11:47:52,26433,"Néoconservateurs",1
"BastianitoN",2022-08-20 11:48:35,5681,"Alt-right",0
"aize_g",2022-08-20 11:48:49,29865,"Néoconservateurs",0
"Vengeur70415756",2022-08-20 11:49:01,29863,"Conspirationnistes identitaires",0
"ChampiTom",2022-08-20 11:49:15,9293,"Personnalités et groupes de gauche",0
"cgab89",2022-08-20 11:49:24,29858,"Néoconservateurs",0
"encorbellement",2022-08-20 11:50:25,29853,"Militant·e·s féministes et LGBTQIA+",0
"LeonardMystique",2022-08-20 11:50:26,2777,"Droite réactionnaire",0
"ThierryPette",2022-08-20 11:50:31,29849,"Centre",0
"olbesancenot",2022-08-20 11:50:40,29846,"Personnalités et groupes de gauche",0
"gatieeny",2022-08-20 11:50:40,9402,"Militant·e·s féministes et LGBTQIA+",0
"gorgidasss",2022-08-20 11:50:53,29843,"Alt-right",0
"Sarah41659531",2022-08-20 11:51:03,4870,"Rassemblement National",0
"EliseDelvallee",2022-08-20 11:51:39,29838,"Militant·e·s féministes et LGBTQIA+",0
"guerineausteph2",2022-08-20 11:52:41,15633,"Néoconservateurs",0
"LaurentCH62",2022-08-20 11:53:05,29830,"Alt-right",0
"Ninomiya971",2022-08-20 11:53:06,29829,"Rassemblement National",0
"XooRodrigo",2022-08-20 11:53:15,29827,"Alt-right",0
"reinecygne",2022-08-20 11:53:15,29828,"Personnalités et groupes de gauche",0
"Relf_Oc",2022-08-20 11:54:14,4772,"Militant·e·s féministes et LGBTQIA+",0
"Blondie_Black",2022-08-20 11:54:15,23105,"Militant·e·s féministes et LGBTQIA+",0
"captain_caribou",2022-08-20 11:54:35,29821,"Militant·e·s féministes et LGBTQIA+",0
"Pitrouillesque",2022-08-20 11:54:48,18686,"Militant·e·s féministes et LGBTQIA+",0
"mathildaNemesis",2022-08-20 11:55:15,29815,"Extrême-droite",0
"seuldansmoncoin",2022-08-20 11:55:43,29813,"Centre",0
"larnaudinfos",2022-08-20 11:55:45,29810,"Centre",0
"L_E_Ba",2022-08-20 11:55:45,29811,"Rassemblement National",0
"Elacivlol",2022-08-20 11:56:05,29808,"Personnalités et groupes de gauche",0
"lesamisdelabbe1",2022-08-20 11:56:11,29807,"Néoconservateurs",0
"patorquet",2022-08-20 11:56:18,29806,"Rassemblement National",0
"jacquesbonte",2022-08-20 11:56:54,29124,"Néoconservateurs",1
"fantometteducap",2022-08-20 11:56:57,29014,"Rassemblement National",0
"ChantrelG",2022-08-20 11:57:13,29794,"Centre",0
"idkiddc",2022-08-20 11:57:33,29791,"Personnalités et groupes de gauche",0
"LuxLisbonne",2022-08-20 11:57:34,23637,"Personnalités et groupes de gauche",0
"AhmedThri",2022-08-20 11:57:49,29787,"Militant·e·s féministes et LGBTQIA+",0
"antoine3278",2022-08-20 11:58:11,29784,"Rassemblement National",0
"Yoo_ookaii",2022-08-20 11:58:23,4012,"Centre",0
"OptiCOLLIN",2022-08-20 11:58:43,29779,"Néoconservateurs",1
"hugotille",2022-08-20 11:59:06,29778,"Alt-right",0
"kurtdu89",2022-08-20 11:59:15,29777,"Extrême-droite",0
"sheisametz",2022-08-20 12:00:08,7613,"Militant·e·s féministes et LGBTQIA+",0
"pabloleberger",2022-08-20 12:00:41,29766,"Personnalités et groupes de gauche",0
"sceptique23",2022-08-20 12:01:03,29765,"Rassemblement National",0
"Isabelles_s2",2022-08-20 12:01:13,1527,"Néoconservateurs",0
"Mannakom",2022-08-20 12:01:16,28790,"Néoconservateurs",0
"napavleen",2022-08-20 12:01:38,29757,"Personnalités et groupes de gauche",0
"Le_SubRoger",2022-08-20 12:01:55,10858,"Néoconservateurs",0
"CantauL",2022-08-20 12:02:18,26293,"Néoconservateurs",1
"OhPuree42",2022-08-20 12:02:24,29752,"Militant·e·s féministes et LGBTQIA+",0
"444Genji",2022-08-20 12:02:45,29750,"Personnalités et groupes de gauche",0
"SophieMarconnet",2022-08-20 12:03:02,19892,"Personnalités et groupes de gauche",0
"Lys_Ka",2022-08-20 12:03:13,29747,"Militant·e·s féministes et LGBTQIA+",0
"BenjyBrBo",2022-08-20 12:03:33,23297,"Personnalités et groupes de gauche",0
"VinCine42",2022-08-20 12:03:48,29743,"Personnalités et groupes de gauche",0
"JM_Lancel",2022-08-20 12:03:51,29742,"Personnalités et groupes de gauche",0
"JEAMI93",2022-08-20 12:03:52,29741,"Personnalités et groupes de gauche",0
"LeCrabeTambour7",2022-08-20 12:04:08,15708,"Néoconservateurs",0
"DancingPikachu2",2022-08-20 12:05:06,9042,"Personnalités et groupes de gauche",0
"emoceliya",2022-08-20 12:05:59,132,"Militant·e·s féministes et LGBTQIA+",0
"monstesh",2022-08-20 12:06:07,29725,"Centre",0
"corsair31900",2022-08-20 12:06:20,29724,"Personnalités et groupes de gauche",0
"RassierP",2022-08-20 12:06:29,3567,"Alt-right",1
"Vertumne1",2022-08-20 12:06:43,29717,"Extrême-droite",22
"VincentMeriel",2022-08-20 12:06:59,29715,"Militant·e·s féministes et LGBTQIA+",0
"clarxgd",2022-08-20 12:07:01,29714,"Personnalités et groupes de gauche",0
"MonarcEmmanuel",2022-08-20 12:07:03,23395,"Alt-right",0
"marionenrd",2022-08-20 12:07:13,5083,"Néoconservateurs",0
"LUNDQUIST_E",2022-08-20 12:07:25,29708,"Néoconservateurs",0
"SNRT_CGT_AV",2022-08-20 12:07:27,29707,"Personnalités et groupes de gauche",0
"FJolivet36",2022-08-20 12:07:29,29706,"Néoconservateurs",9
"CGT_NextRadioTV",2022-08-20 12:08:10,29703,"Personnalités et groupes de gauche",0
"SNRT_CGT_M6",2022-08-20 12:08:21,29701,"Personnalités et groupes de gauche",0
"IsaAchgabat",2022-08-20 12:08:36,29700,"Néoconservateurs",0
"R_THEVENET",2022-08-20 12:08:59,29696,"Néoconservateurs",0
"annebkk",2022-08-20 12:09:04,4326,"Néoconservateurs",0
"cgt_spectacle",2022-08-20 12:09:14,29692,"Personnalités et groupes de gauche",0
"GREUBELINUX",2022-08-20 12:09:27,7700,"Personnalités et groupes de gauche",0
"Mariette_frg",2022-08-20 12:09:38,478,"Droite réactionnaire",0
"visiblement2021",2022-08-20 12:09:48,28062,"Alt-right",4
"ChakTarSan",2022-08-20 12:09:49,2980,"Néoconservateurs",0
"DemeKhadim1",2022-08-20 12:10:01,29679,"Conspirationnistes identitaires",0
"SamuelNohra",2022-08-20 12:10:02,29678,"Rassemblement National",0
"GauthierDupraz",2022-08-20 12:10:19,6709,"Néoconservateurs",0
"stef2dk",2022-08-20 12:10:26,29674,"Alt-right",0
"NicolasCdt_",2022-08-20 12:10:30,29673,"Personnalités et groupes de gauche",0
"draner_daniele",2022-08-20 12:10:31,21216,"Néoconservateurs",0
"steph5012",2022-08-20 12:10:33,20276,"Militant·e·s féministes et LGBTQIA+",0
"allergikokons",2022-08-20 12:10:36,28118,"Néoconservateurs",0
"anikgimonets",2022-08-20 12:10:46,628,"Personnalités et groupes de gauche",0
"JeanMaconVan",2022-08-20 12:10:57,29664,"Néoconservateurs",0
"Reine_deCoeur",2022-08-20 12:11:23,29660,"Alt-right",0
"francaislaic",2022-08-20 12:11:25,8549,"Extrême-droite",0
"JPRignault",2022-08-20 12:11:31,26097,"Néoconservateurs",0
"Rondelle_fr",2022-08-20 12:11:36,29655,"Personnalités et groupes de gauche",2
"MaudLeRest",2022-08-20 12:11:37,29653,"Militant·e·s féministes et LGBTQIA+",0
"MMair13",2022-08-20 12:11:41,1758,"Conspirationnistes identitaires",0
"keta_va",2022-08-20 12:12:50,29643,"Militant·e·s féministes et LGBTQIA+",0
"cestfinioui",2022-08-20 12:13:26,29637,"Centre",0
"naut_i",2022-08-20 12:13:30,29635,"Militant·e·s féministes et LGBTQIA+",0
"duf_y",2022-08-20 12:13:33,26248,"Néoconservateurs",0
"LouvesMatthieu",2022-08-20 12:14:07,29632,"Alt-right",2
"thomasdmsl",2022-08-20 12:14:14,29631,"Personnalités et groupes de gauche",0
"preux_eric",2022-08-20 12:14:20,29629,"Extrême-droite",0
"Raz_Dam",2022-08-20 12:15:07,29624,"Centre",0
"PodicheL",2022-08-20 12:15:47,342,"Alt-right",0
"shelby33000",2022-08-20 12:15:58,29618,"Alt-right",0
"Nono007Bruno",2022-08-20 12:16:15,29617,"Conspirationnistes identitaires",0
"fanfandenice06",2022-08-20 12:16:23,29616,"Rassemblement National",0
"CNEWS",2022-08-20 12:16:37,5673,"Alt-right",231
"revienparis",2022-08-20 12:16:42,29613,"Rassemblement National",0
"anthonynadotti",2022-08-20 12:17:02,29612,"Néoconservateurs",0
"Torrense_",2022-08-20 12:17:39,29607,"Personnalités et groupes de gauche",0
"LordSeinkler",2022-08-20 12:17:49,29603,"Néoconservateurs",0
"tsfymad96",2022-08-20 12:17:57,29602,"Rassemblement National",0
"Ecyrb_d",2022-08-20 12:18:17,29600,"Extrême-droite",0
"OwlFeather2",2022-08-20 12:18:19,29598,"Militant·e·s féministes et LGBTQIA+",0
"bjwestindies",2022-08-20 12:18:25,24948,"Néoconservateurs",0
"planetejupiter2",2022-08-20 12:20:02,4635,"Alt-right",0
"petaramesh",2022-08-20 12:20:11,14293,"Néoconservateurs",0
"HJudite",2022-08-20 12:20:29,1752,"Néoconservateurs",0
"AblaKachaou",2022-08-20 12:20:41,29586,"Personnalités et groupes de gauche",0
"CorinneDromer",2022-08-20 12:20:52,6101,"Néoconservateurs",0
"IlyaK57",2022-08-20 12:21:00,19449,"Néoconservateurs",0
"ClopeFrancois",2022-08-20 12:21:04,29582,"Alt-right",0
"leadorionlb",2022-08-20 12:21:34,29578,"Militant·e·s féministes et LGBTQIA+",0
"BaudyLucienne",2022-08-20 12:21:41,16990,"Néoconservateurs",0
"szesinski",2022-08-20 12:21:48,29573,"Rassemblement National",0
"mohican14",2022-08-20 12:21:51,29572,"Néoconservateurs",0
"loki2027",2022-08-20 12:21:57,29570,"Néoconservateurs",0
"LMPT44",2022-08-20 12:22:00,18721,"Alt-right",0
"le_Vevert",2022-08-20 12:22:05,29566,"Néoconservateurs",0
"leclaireurdames",2022-08-20 12:22:06,29565,"Néoconservateurs",0
"Captain_Brakmar",2022-08-20 12:22:41,29561,"Néoconservateurs",0
"AlteaRosea",2022-08-20 12:22:46,6722,"Conspirationnistes identitaires",0
"yorxerac77",2022-08-20 12:23:24,29556,"Néoconservateurs",0
"Niacky31",2022-08-20 12:23:59,29551,"Personnalités et groupes de gauche",0
"TourloniasAnnie",2022-08-20 12:24:04,29550,"Néoconservateurs",0
"Ghili3",2022-08-20 12:24:20,29548,"Personnalités et groupes de gauche",0
"jvt7tbgkvk",2022-08-20 12:24:32,29546,"Néoconservateurs",0
"Dragocampe",2022-08-20 12:24:34,29545,"Néoconservateurs",0
"MatthieuFaucher",2022-08-20 12:24:46,25338,"Extrême-droite",0
"Papalimalima1",2022-08-20 12:25:02,2145,"Militant·e·s féministes et LGBTQIA+",0
"charivarii1",2022-08-20 12:25:04,28499,"Centre",0
"Chacha78180",2022-08-20 12:25:06,5177,"Alt-right",0
"ThumerelleL",2022-08-20 12:25:06,29539,"Personnalités et groupes de gauche",0
"7madrif",2022-08-20 12:25:49,11971,"Alt-right",0
"americanflagusa",2022-08-20 12:26:07,802,"Alt-right",4
"Bilg79",2022-08-20 12:26:07,29532,"Alt-right",0
"marier_julie",2022-08-20 12:26:43,29526,"Alt-right",0
"Louloubob64",2022-08-20 12:27:34,27936,"Néoconservateurs",1
"OredReginald",2022-08-20 12:27:47,28412,"Centre",0
"jeanphiloumenal",2022-08-20 12:28:00,29517,"Néoconservateurs",0
"alkebabier",2022-08-20 12:28:00,29458,"Rassemblement National",0
"avavargas2016",2022-08-20 12:28:27,29514,"Personnalités et groupes de gauche",0
"JoellePopineau",2022-08-20 12:28:50,29508,"Néoconservateurs",0
"verniere_alcide",2022-08-20 12:28:59,29506,"Militant·e·s féministes et LGBTQIA+",0
"dgefr06",2022-08-20 12:29:00,29505,"Alt-right",0
"nicolaslpcl",2022-08-20 12:29:01,29504,"Personnalités et groupes de gauche",0
"JEFFGIBERT",2022-08-20 12:29:15,18899,"Droite réactionnaire",0
"sgatteobella",2022-08-20 12:29:19,29448,"Néoconservateurs",0
"Mariekolr",2022-08-20 12:29:27,29499,"Personnalités et groupes de gauche",0
"tfsalomon",2022-08-20 12:29:51,520,"Néoconservateurs",39
"quataror",2022-08-20 12:30:52,20344,"Néoconservateurs",0
"LeContrevenant",2022-08-20 12:31:25,16505,"Extrême-droite",0
"bahiacan",2022-08-20 12:31:31,4864,"Néoconservateurs",0
"Adri_dck",2022-08-20 12:31:31,29478,"Rassemblement National",0
"Gael2Nantes",2022-08-20 12:31:38,29476,"Néoconservateurs",0
"RockOnStone974",2022-08-20 12:32:13,18265,"Militant·e·s féministes et LGBTQIA+",0
"Jose46129610",2022-08-20 12:32:14,29473,"Alt-right",0
"cttr__",2022-08-20 12:32:29,29431,"Rassemblement National",0
"Vadimanus",2022-08-20 12:32:56,29465,"Personnalités et groupes de gauche",0
"MarcJacquemet",2022-08-20 12:32:58,29463,"Rassemblement National",0
"TheTurtlesTeam",2022-08-20 12:33:01,21093,"Personnalités et groupes de gauche",0
"djinnnn19999",2022-08-20 12:33:28,29460,"Personnalités et groupes de gauche",0
"mufairly",2022-08-20 12:33:32,5522,"Néoconservateurs",0
"Elan_de_Musc",2022-08-20 12:34:15,29454,"Néoconservateurs",0
"ChaLaMa8376",2022-08-20 12:34:30,29451,"Personnalités et groupes de gauche",0
"YasmeenSeraphin",2022-08-20 12:34:54,29446,"Néoconservateurs",6
"JeanFranoisTou1",2022-08-20 12:35:15,29442,"Alt-right",1
"tarantularegina",2022-08-20 12:35:18,5909,"Militant·e·s féministes et LGBTQIA+",2
"fredfauvet",2022-08-20 12:35:59,29433,"Militant·e·s féministes et LGBTQIA+",3
"capucine_clb",2022-08-20 12:36:01,8646,"Extrême-droite",0
"AlainNEEL",2022-08-20 12:36:08,29430,"Rassemblement National",0
"fabio35590",2022-08-20 12:36:22,29426,"Néoconservateurs",0
"naos94260",2022-08-20 12:36:26,29424,"Néoconservateurs",0
"ddescham74",2022-08-20 12:36:51,29418,"Personnalités et groupes de gauche",0
"marmat8951",2022-08-20 12:36:59,29415,"Militant·e·s féministes et LGBTQIA+",0
